student_id,name,course,attendance,previous_score,study_hours,grade_percent,grade_letter,pass_fail,predicted_pass_fail,predicted_is_weak
STD177866,Aditya Menon,BBA - Human Resource,60.7,65.9,4.0,42.0,F,Fail,Fail,1
STD177868,Diya Naidu,BTech - IT,68.6,82.5,0.2,51.0,F,Fail,Fail,1
STD177871,Sahil Verma,BTech - Civil,84.1,71.4,3.6,42.0,F,Fail,Fail,1
STD177877,Sahil Patel,BTech - Mechanical,65.3,83.6,3.5,41.0,F,Fail,Fail,1
STD177896,Harsh Patel,BBA - Marketing,41.3,76.5,2.3,95.0,F,Fail,Fail,1
STD177905,Vivaan Das,BTech - CSE,56.2,67.4,2.9,43.0,F,Fail,Fail,1
STD177913,Pooja Rathod,BTech - ECE,59.9,79.9,1.5,54.0,F,Fail,Fail,1
STD177917,Rahul Khan,BSc - Chemistry,65.4,35.7,2.0,49.0,F,Fail,Fail,1
STD177927,Sanjay Shetty,BA - Psychology,59.1,84.0,1.6,56.0,F,Fail,Fail,1
STD177936,Vivaan Yadav,BCA - Software Engineering,56.8,59.5,1.9,87.0,F,Fail,Fail,1
STD177938,Karthik Reddy,BBA - Finance,89.3,71.0,0.1,43.0,F,Fail,Fail,1
STD177939,Isha Menon,BSc - Mathematics,65.1,86.5,0.0,46.0,F,Fail,Fail,1
STD177963,Ritika Nair,BBA - Finance,78.2,75.8,4.5,40.0,F,Fail,Fail,1
STD177972,Aditya Iyer,BTech - EEE,49.9,61.1,4.3,97.0,F,Fail,Fail,1
STD177984,Amrita Naidu,BTech - IT,66.0,61.2,0.4,51.0,F,Fail,Fail,1
STD177995,Neha Mishra,BSc - Biology,54.7,92.7,0.8,99.0,F,Fail,Fail,1
STD178003,Aditya Jain,BCA - Software Engineering,59.6,77.6,0.8,69.0,F,Fail,Fail,1
STD178007,Sneha Nair,BTech - CSE,68.2,28.9,3.0,46.0,F,Fail,Fail,1
STD178008,Ananya Sharma,BBA - Finance,57.5,61.9,1.5,83.0,F,Fail,Fail,1
STD178014,Amrita Reddy,BCA - Data Science,57.6,73.7,3.6,93.0,F,Fail,Fail,1
STD178059,Rahul Mishra,BSc - Chemistry,75.5,85.2,1.1,43.0,F,Fail,Fail,1
STD178067,Sana Yadav,BTech - CSE,57.0,56.1,0.8,94.0,F,Fail,Fail,1
STD178080,Yash Shetty,BTech - EEE,59.5,100.0,1.8,67.0,F,Fail,Fail,1
STD178095,Kiran Gupta,BTech - ECE,70.2,79.7,0.0,52.0,F,Fail,Fail,1
STD178098,Amrita Patel,BSc - Computer Science,89.8,62.6,3.6,40.0,F,Fail,Fail,1
STD178112,Yash Jain,BBA - Finance,68.8,83.8,0.0,43.0,F,Fail,Fail,1
STD178113,Kiran Iyer,BCA - Cyber Security,100.0,91.2,1.2,42.0,F,Fail,Fail,1
STD178119,Varun Gupta,BSc - Computer Science,54.0,73.2,4.3,58.0,F,Fail,Fail,1
STD178122,Karthik Naidu,BTech - Mechanical,75.4,74.6,2.1,46.0,F,Fail,Fail,1
STD178125,Sanjay Jain,BSc - Chemistry,60.6,81.1,3.8,51.0,F,Fail,Fail,1
STD178139,Pooja Iyer,BTech - EEE,60.4,84.6,0.3,56.0,F,Fail,Fail,1
STD178169,Arjun Nair,BBA - Marketing,89.1,74.8,2.2,43.0,F,Fail,Fail,1
STD178175,Sneha Sharma,BSc - Biology,81.9,41.4,3.2,43.0,F,Fail,Fail,1
STD178181,Neha Mishra,BBA - Finance,71.3,76.9,2.5,43.0,F,Fail,Fail,1
STD178188,Diya Gupta,BTech - CSE,47.8,83.4,2.5,74.0,F,Fail,Fail,1
STD178207,Neha Naidu,BSc - Mathematics,81.1,78.2,2.0,43.0,F,Fail,Fail,1
STD178212,Pooja Iyer,BSc - Computer Science,54.7,73.7,2.5,64.0,F,Fail,Fail,1
STD178218,Karthik Singh,BTech - IT,64.7,75.9,1.8,41.0,F,Fail,Fail,1
STD178224,Kiran Bose,BSc - Computer Science,59.6,66.9,0.6,64.0,F,Fail,Fail,1
STD178227,Neha Khan,BTech - ECE,78.7,75.0,1.8,40.0,F,Fail,Fail,1
STD178231,Meera Naidu,BTech - CSE,100.0,80.6,2.1,41.0,F,Fail,Fail,1
STD178232,Pooja Chopra,BA - Economics,65.4,50.6,3.5,53.0,F,Fail,Fail,1
STD178234,Karthik Naidu,BTech - Mechanical,59.6,86.0,3.1,91.0,F,Fail,Fail,1
STD178242,Sana Menon,BBA - Marketing,60.4,82.6,4.4,53.0,F,Fail,Fail,1
STD178243,Vikram Rathod,BSc - Chemistry,78.5,100.0,1.6,46.0,F,Fail,Fail,1
STD178248,Yash Gupta,BBA - Human Resource,97.8,62.4,3.3,41.0,F,Fail,Fail,1
STD178253,Aditya Shetty,BBA - Human Resource,70.8,91.2,2.7,43.0,F,Fail,Fail,1
STD178256,Sanjay Patel,BTech - EEE,75.9,85.7,1.3,46.0,F,Fail,Fail,1
STD178265,Amit Singh,BSc - Mathematics,73.1,60.8,0.4,46.0,F,Fail,Fail,1
STD178275,Anjali Rao,BA - English Literature,84.5,72.4,0.0,45.0,F,Fail,Fail,1
STD178278,Neha Verma,BCA - Software Engineering,71.1,75.9,2.5,44.0,F,Fail,Fail,1
STD178285,Raghav Naidu,BSc - Computer Science,63.9,55.9,3.7,53.0,F,Fail,Fail,1
STD178295,Sneha Nair,BTech - ECE,56.5,86.0,2.4,66.0,F,Fail,Fail,1
STD178296,Jahnavi Das,BCA - Software Engineering,72.9,85.7,2.0,42.0,F,Fail,Fail,1
STD178301,Vikram Gupta,BSc - Physics,58.8,62.8,1.0,82.0,F,Fail,Fail,1
STD178305,Rahul Rao,BBA - Finance,71.7,83.3,1.6,49.0,F,Fail,Fail,1
STD178307,Vikram Sharma,BTech - CSE,84.0,59.9,1.6,46.0,F,Fail,Fail,1
STD178308,Sneha Menon,BBA - Marketing,72.4,73.8,2.3,43.0,F,Fail,Fail,1
STD178310,Neha Iyer,BBA - Finance,73.5,73.5,2.7,45.0,F,Fail,Fail,1
STD178320,Harsh Singh,BBA - Finance,64.9,36.9,1.3,43.0,F,Fail,Fail,1
STD178325,Vikram Verma,BTech - Mechanical,75.9,79.0,3.6,48.0,F,Fail,Fail,1
STD178343,Harsh Sharma,BBA - Finance,63.1,48.2,1.1,45.0,F,Fail,Fail,1
STD178349,Ananya Yadav,BBA - Marketing,55.9,75.9,0.8,64.0,F,Fail,Fail,1
STD178366,Meera Rathod,BTech - Mechanical,63.6,87.7,3.3,51.0,F,Fail,Fail,1
STD178382,Amrita Singh,BTech - EEE,44.2,70.6,4.6,56.0,F,Fail,Fail,1
STD178383,Aditya Das,BSc - Chemistry,92.7,78.7,0.7,40.0,F,Fail,Fail,1
STD178394,Yash Bose,BBA - Finance,76.9,79.9,2.6,48.0,F,Fail,Fail,1
STD178398,Vivaan Jain,BTech - ECE,57.8,68.2,1.8,98.0,F,Fail,Fail,1
STD178404,Jahnavi Mishra,BA - Psychology,81.5,70.8,4.2,42.0,F,Fail,Fail,1
STD178407,Sahil Gupta,BSc - Chemistry,79.7,100.0,2.1,42.0,F,Fail,Fail,1
STD178412,Amrita Shetty,BTech - IT,95.4,72.3,2.1,40.0,F,Fail,Fail,1
STD178423,Karthik Chopra,BTech - IT,80.8,53.4,2.0,46.0,F,Fail,Fail,1
STD178426,Ritika Rao,BBA - Finance,57.6,95.4,2.6,70.0,F,Fail,Fail,1
STD178439,Rahul Verma,BSc - Computer Science,64.3,96.3,0.3,43.0,F,Fail,Fail,1
STD178455,Sahil Naidu,BSc - Mathematics,59.6,65.1,2.3,63.0,F,Fail,Fail,1
STD178461,Meera Chopra,BCA - Data Science,59.1,69.8,0.0,62.0,F,Fail,Fail,1
STD178463,Sahil Yadav,BBA - Human Resource,88.1,86.7,2.7,44.0,F,Fail,Fail,1
STD178477,Karthik Patel,BCA - Software Engineering,92.8,69.2,2.7,42.0,F,Fail,Fail,1
STD178482,Amrita Iyer,BTech - EEE,69.4,62.3,0.5,51.0,F,Fail,Fail,1
STD178491,Kiran Shetty,BTech - CSE,54.2,67.4,1.4,57.0,F,Fail,Fail,1
STD178510,Sanjay Patel,BTech - EEE,59.8,74.6,4.9,89.0,F,Fail,Fail,1
STD178524,Neha Rao,BTech - Civil,66.2,67.0,1.5,47.0,F,Fail,Fail,1
STD178531,Vivaan Nair,BTech - Mechanical,59.8,81.9,3.0,94.0,F,Fail,Fail,1
STD178532,Vikram Chopra,BTech - ECE,50.8,66.9,1.9,68.0,F,Fail,Fail,1
STD178568,Karthik Mishra,BTech - IT,69.8,73.8,0.0,43.0,F,Fail,Fail,1
STD178572,Kiran Singh,BBA - Finance,48.6,55.2,1.4,70.0,F,Fail,Fail,1
STD178573,Harsh Sharma,BSc - Chemistry,78.4,67.1,2.5,44.0,F,Fail,Fail,1
STD178576,Sahil Singh,BTech - EEE,66.1,87.3,2.3,47.0,F,Fail,Fail,1
STD178578,Harsh Bose,BCA - Data Science,59.6,53.0,2.1,100.0,F,Fail,Fail,1
STD178584,Jahnavi Menon,BTech - IT,65.2,81.8,1.2,54.0,F,Fail,Fail,1
STD178585,Priya Rathod,BA - English Literature,58.2,70.8,0.6,40.0,F,Fail,Fail,1
STD178594,Jahnavi Jain,BBA - Marketing,57.7,82.2,0.3,81.0,F,Fail,Fail,1
STD178607,Vikram Sharma,BA - Psychology,72.7,91.4,4.2,43.0,F,Fail,Fail,1
STD178610,Harsh Jain,BTech - CSE,66.0,77.2,3.2,49.0,F,Fail,Fail,1
STD178618,Sahil Khan,BTech - ECE,73.8,63.2,3.6,46.0,F,Fail,Fail,1
STD178623,Yash Shetty,BA - Economics,96.2,93.0,1.8,44.0,F,Fail,Fail,1
STD178632,Jahnavi Rathod,BBA - Finance,59.5,100.0,0.0,46.0,F,Fail,Fail,1
STD178633,Sahil Reddy,BSc - Computer Science,59.2,79.8,2.4,64.0,F,Fail,Fail,1
STD178637,Rahul Iyer,BTech - ECE,81.0,87.0,4.0,42.0,F,Fail,Fail,1
STD178640,Yash Khan,BTech - Civil,57.7,72.5,1.2,87.0,F,Fail,Fail,1
STD178653,Shreya Iyer,BBA - Marketing,62.8,61.6,2.5,48.0,F,Fail,Fail,1
STD178656,Amrita Rao,BSc - Computer Science,52.0,65.7,0.0,48.0,F,Fail,Fail,1
STD178661,Karthik Sharma,BCA - Data Science,64.3,55.8,2.6,51.0,F,Fail,Fail,1
STD178662,Vikram Nair,BTech - ECE,81.0,77.8,1.3,43.0,F,Fail,Fail,1
STD178664,Pooja Chopra,BA - Economics,73.8,82.4,2.3,47.0,F,Fail,Fail,1
STD178668,Varun Patel,BCA - Software Engineering,56.2,76.1,1.8,72.0,F,Fail,Fail,1
STD178669,Rahul Yadav,BTech - Mechanical,54.4,49.9,1.8,96.0,F,Fail,Fail,1
STD178675,Yash Khan,BA - Psychology,48.1,76.6,1.4,45.0,F,Fail,Fail,1
STD178690,Vikram Patel,BSc - Mathematics,76.3,83.3,2.6,47.0,F,Fail,Fail,1
STD178695,Karthik Sharma,BTech - EEE,82.8,70.1,1.5,47.0,F,Fail,Fail,1
STD178697,Amit Yadav,BSc - Mathematics,50.8,69.2,4.5,75.0,F,Fail,Fail,1
STD178749,Varun Verma,BA - Psychology,58.0,59.5,2.8,60.0,F,Fail,Fail,1
STD178751,Karthik Verma,BTech - CSE,54.2,60.8,1.6,87.0,F,Fail,Fail,1
STD178761,Amit Mishra,BA - Economics,73.6,87.5,3.7,40.0,F,Fail,Fail,1
STD178784,Sahil Rao,BCA - Software Engineering,74.3,44.9,3.8,45.0,F,Fail,Fail,1
STD178816,Sanjay Jain,BCA - Data Science,58.4,53.7,4.3,88.0,F,Fail,Fail,1
STD178818,Sneha Reddy,BSc - Chemistry,60.5,60.0,0.7,73.0,B,Pass,Fail,1
STD178821,Sanjay Nair,BSc - Computer Science,69.9,80.6,1.6,52.0,F,Fail,Fail,1
STD178825,Yash Nair,BSc - Physics,50.8,91.9,5.3,67.0,F,Fail,Fail,1
STD178836,Aarav Mishra,BSc - Mathematics,58.7,97.1,4.9,96.0,F,Fail,Fail,1
STD178848,Priya Rao,BTech - EEE,63.3,71.1,0.5,46.0,F,Fail,Fail,1
STD178867,Harsh Rao,BSc - Computer Science,59.0,49.2,4.5,71.0,F,Fail,Fail,1
STD178871,Vivaan Khan,BTech - CSE,61.1,53.7,0.8,44.0,F,Fail,Fail,1
STD178876,Sahil Das,BTech - Civil,66.9,76.0,1.5,49.0,F,Fail,Fail,1
STD178894,Sahil Verma,BTech - EEE,79.7,77.7,2.3,44.0,F,Fail,Fail,1
STD178906,Rahul Patel,BSc - Computer Science,56.8,68.8,1.1,82.0,F,Fail,Fail,1
STD178911,Isha Das,BBA - Marketing,56.7,82.3,1.7,57.0,F,Fail,Fail,1
STD178912,Kiran Reddy,BTech - IT,77.7,46.5,1.7,46.0,F,Fail,Fail,1
STD178924,Anjali Rathod,BTech - ECE,69.6,79.2,3.5,51.0,F,Fail,Fail,1
STD178950,Raghav Rao,BSc - Mathematics,54.2,60.0,1.9,73.0,F,Fail,Fail,1
STD178973,Jahnavi Singh,BA - English Literature,71.9,82.2,3.8,45.0,F,Fail,Fail,1
STD178987,Sanjay Singh,BCA - Software Engineering,57.6,53.4,2.6,83.0,F,Fail,Fail,1
STD178994,Priya Mishra,BSc - Mathematics,67.1,82.1,3.5,40.0,F,Fail,Fail,1
STD178997,Neha Naidu,BTech - Mechanical,88.1,32.5,2.3,43.0,F,Fail,Fail,1
STD179004,Arjun Rao,BSc - Computer Science,69.1,69.6,2.3,52.0,F,Fail,Fail,1
STD179021,Sneha Khan,BA - Economics,55.7,62.7,1.7,81.0,F,Fail,Fail,1
STD179035,Aditya Rao,BTech - Mechanical,54.8,62.7,2.6,74.0,F,Fail,Fail,1
STD179043,Sahil Sharma,BSc - Physics,61.7,60.1,1.7,51.0,F,Fail,Fail,1
STD179054,Shreya Khan,BTech - ECE,80.7,52.1,3.9,47.0,F,Fail,Fail,1
STD179055,Amit Singh,BTech - CSE,57.1,70.2,2.0,91.0,F,Fail,Fail,1
STD179083,Jahnavi Reddy,BTech - IT,75.8,89.9,4.7,43.0,F,Fail,Fail,1
STD179092,Yash Shetty,BTech - EEE,87.4,59.5,3.8,40.0,F,Fail,Fail,1
STD179110,Sanjay Chopra,BTech - ECE,39.3,73.9,5.1,92.0,F,Fail,Fail,1
STD179125,Sahil Verma,BTech - Mechanical,52.1,61.4,2.0,72.0,F,Fail,Fail,1
STD179139,Arjun Mishra,BSc - Mathematics,83.1,70.1,2.6,45.0,F,Fail,Fail,1
STD179149,Sanjay Patel,BTech - CSE,55.7,38.8,0.7,81.0,F,Fail,Fail,1
STD179159,Sanjay Gupta,BTech - CSE,70.8,100.0,0.7,44.0,F,Fail,Fail,1
STD179168,Shreya Chopra,BTech - IT,92.5,86.1,2.8,41.0,F,Fail,Fail,1
STD179190,Amrita Patel,BTech - Civil,100.0,61.7,0.9,44.0,F,Fail,Fail,1
STD179195,Arjun Jain,BSc - Computer Science,58.1,84.3,2.5,67.0,F,Fail,Fail,1
STD179201,Karthik Jain,BTech - IT,57.0,65.2,2.1,71.0,F,Fail,Fail,1
STD179210,Varun Rao,BTech - EEE,54.5,56.8,0.0,57.0,F,Fail,Fail,1
STD179213,Vivaan Jain,BA - Psychology,88.9,77.7,2.4,40.0,F,Fail,Fail,1
STD179215,Amit Shetty,BTech - EEE,59.9,98.8,3.4,43.0,F,Fail,Fail,1
STD179218,Aditya Khan,BA - Economics,73.5,75.2,2.6,49.0,F,Fail,Fail,1
STD179225,Shreya Singh,BSc - Mathematics,57.0,64.1,2.7,96.0,F,Fail,Fail,1
STD179226,Amrita Reddy,BTech - EEE,74.4,49.8,2.8,47.0,F,Fail,Fail,1
STD179229,Yash Verma,BTech - Mechanical,55.7,76.2,1.3,70.0,F,Fail,Fail,1
STD179242,Ritika Yadav,BSc - Computer Science,59.5,82.0,1.4,96.0,F,Fail,Fail,1
STD179249,Ananya Sharma,BBA - Marketing,78.3,77.4,1.8,44.0,F,Fail,Fail,1
STD179255,Vikram Yadav,BTech - ECE,69.5,48.6,2.2,50.0,F,Fail,Fail,1
STD179267,Varun Singh,BA - Economics,86.5,73.2,2.3,43.0,F,Fail,Fail,1
STD179276,Amrita Khan,BSc - Computer Science,64.5,83.9,3.4,54.0,F,Fail,Fail,1
STD179284,Anjali Jain,BTech - Mechanical,53.5,73.5,2.1,76.0,F,Fail,Fail,1
STD179286,Diya Mishra,BSc - Mathematics,86.1,75.4,2.3,43.0,F,Fail,Fail,1
STD179295,Harsh Nair,BTech - CSE,59.9,87.6,2.9,86.0,F,Fail,Fail,1
STD179304,Aarav Bose,BSc - Biology,44.6,87.6,2.1,97.0,F,Fail,Fail,1
STD179308,Harsh Reddy,BTech - Civil,82.9,50.0,1.7,43.0,F,Fail,Fail,1
STD179315,Ritika Sharma,BTech - Mechanical,57.0,88.7,3.0,87.0,F,Fail,Fail,1
STD179317,Diya Yadav,BSc - Physics,78.6,86.0,5.2,44.0,F,Fail,Fail,1
STD179323,Sanjay Nair,BTech - ECE,53.1,58.7,1.8,48.0,F,Fail,Fail,1
STD179325,Aditya Rao,BTech - CSE,78.6,54.8,0.5,41.0,F,Fail,Fail,1
STD179329,Amit Das,BTech - CSE,78.8,100.0,2.5,41.0,F,Fail,Fail,1
STD179332,Aditya Verma,BCA - Cyber Security,83.6,84.9,0.8,46.0,F,Fail,Fail,1
STD179333,Sanjay Chopra,BBA - Marketing,55.1,79.0,1.6,89.0,F,Fail,Fail,1
STD179335,Ritika Yadav,BCA - Data Science,78.3,72.5,1.7,40.0,F,Fail,Fail,1
STD179338,Sahil Das,BA - Economics,83.8,54.8,2.6,44.0,F,Fail,Fail,1
STD179345,Amrita Rathod,BBA - Marketing,57.9,68.9,1.2,92.0,F,Fail,Fail,1
STD179350,Pooja Mishra,BTech - ECE,78.7,71.9,0.0,45.0,F,Fail,Fail,1
STD179351,Varun Yadav,BA - Economics,72.0,52.8,4.0,40.0,F,Fail,Fail,1
STD179364,Neha Patel,BBA - Marketing,66.2,67.2,2.1,53.0,F,Fail,Fail,1
STD179373,Meera Sharma,BSc - Chemistry,76.1,51.4,1.0,42.0,F,Fail,Fail,1
STD179379,Aditya Nair,BTech - IT,57.9,80.5,3.9,78.0,F,Fail,Fail,1
STD179383,Arjun Yadav,BSc - Physics,86.0,60.4,0.5,40.0,F,Fail,Fail,1
STD179386,Raghav Chopra,BTech - IT,39.8,81.3,1.5,85.0,F,Fail,Fail,1
STD179390,Varun Khan,BA - Economics,78.2,69.4,1.3,47.0,F,Fail,Fail,1
STD179400,Sahil Bose,BCA - Software Engineering,78.6,63.0,0.8,41.0,F,Fail,Fail,1
STD179401,Pooja Naidu,BA - English Literature,52.4,76.1,5.4,78.0,F,Fail,Fail,1
STD179431,Pooja Shetty,BA - Psychology,46.3,69.8,1.6,55.0,F,Fail,Fail,1
STD179432,Yash Sharma,BSc - Mathematics,61.6,44.8,1.8,50.0,F,Fail,Fail,1
STD179440,Amit Naidu,BTech - Mechanical,73.1,69.2,2.3,42.0,F,Fail,Fail,1
STD179446,Neha Sharma,BSc - Biology,53.5,68.3,2.8,54.0,F,Fail,Fail,1
STD179453,Shreya Shetty,BTech - Civil,66.4,67.9,3.6,48.0,F,Fail,Fail,1
STD179484,Anjali Patel,BSc - Mathematics,58.3,77.0,1.9,78.0,F,Fail,Fail,1
STD179486,Jahnavi Menon,BTech - IT,54.7,87.5,5.4,71.0,F,Fail,Fail,1
STD179496,Vivaan Sharma,BCA - Software Engineering,67.3,79.7,3.7,53.0,F,Fail,Fail,1
STD179515,Kiran Das,BTech - IT,77.8,86.3,1.9,45.0,F,Fail,Fail,1
STD179528,Amit Verma,BA - Economics,56.2,69.1,3.2,94.0,F,Fail,Fail,1
STD179532,Harsh Patel,BCA - Data Science,65.8,76.6,2.5,53.0,F,Fail,Fail,1
STD179534,Anjali Reddy,BSc - Physics,67.8,65.2,2.0,41.0,F,Fail,Fail,1
STD179552,Raghav Khan,BCA - Cyber Security,95.8,68.8,2.8,42.0,F,Fail,Fail,1
STD179558,Shreya Iyer,BTech - ECE,57.9,71.1,3.9,98.0,F,Fail,Fail,1
STD179563,Aarav Gupta,BTech - Civil,71.7,69.8,1.3,43.0,F,Fail,Fail,1
STD179613,Arjun Khan,BTech - Civil,54.4,100.0,3.3,46.0,F,Fail,Fail,1
STD179614,Shreya Nair,BSc - Computer Science,46.3,48.1,3.8,93.0,F,Fail,Fail,1
STD179622,Amit Khan,BA - Psychology,67.0,73.1,1.2,47.0,F,Fail,Fail,1
STD179623,Neha Shetty,BSc - Chemistry,78.2,64.0,2.6,42.0,F,Fail,Fail,1
STD179630,Pooja Gupta,BCA - Software Engineering,100.0,71.7,0.0,43.0,F,Fail,Fail,1
STD179635,Sanjay Nair,BSc - Mathematics,82.7,79.9,3.3,40.0,F,Fail,Fail,1
STD179650,Sahil Jain,BSc - Physics,63.9,40.2,2.7,50.0,F,Fail,Fail,1
STD179665,Jahnavi Gupta,BTech - CSE,59.6,50.3,2.0,84.0,F,Fail,Fail,1
STD179673,Aditya Naidu,BTech - Mechanical,73.0,65.2,2.9,48.0,F,Fail,Fail,1
STD179680,Shreya Khan,BTech - ECE,79.3,44.6,1.8,43.0,F,Fail,Fail,1
STD179686,Pooja Shetty,BCA - Software Engineering,73.7,82.3,1.9,46.0,F,Fail,Fail,1
STD179688,Vivaan Reddy,BTech - IT,75.8,54.3,4.2,44.0,F,Fail,Fail,1
STD179690,Vivaan Chopra,BSc - Mathematics,59.3,72.4,0.7,60.0,F,Fail,Fail,1
STD179705,Yash Menon,BSc - Biology,65.7,81.9,1.9,44.0,F,Fail,Fail,1
STD179709,Jahnavi Yadav,BCA - Data Science,59.9,62.5,0.0,100.0,F,Fail,Fail,1
STD179718,Rohan Patel,BTech - CSE,81.8,67.9,3.4,41.0,F,Fail,Fail,1
STD179721,Shreya Rao,BCA - Cyber Security,48.0,66.1,0.0,95.0,F,Fail,Fail,1
STD179740,Anjali Verma,BTech - ECE,91.4,87.5,0.0,43.0,F,Fail,Fail,1
STD179748,Pooja Chopra,BCA - Data Science,57.5,100.0,1.2,56.0,F,Fail,Fail,1
STD179752,Priya Mishra,BTech - EEE,84.5,78.4,0.3,43.0,F,Fail,Fail,1
STD179756,Sanjay Menon,BTech - Mechanical,90.4,100.0,1.6,40.0,F,Fail,Fail,1
STD179761,Vikram Khan,BBA - Marketing,55.6,84.9,1.7,94.0,F,Fail,Fail,1
STD179767,Anjali Yadav,BTech - CSE,94.6,83.4,0.8,42.0,F,Fail,Fail,1
STD179768,Isha Rathod,BSc - Mathematics,37.0,71.6,1.1,63.0,F,Fail,Fail,1
STD179769,Aarav Iyer,BTech - Mechanical,58.6,76.9,1.2,83.0,F,Fail,Fail,1
STD179777,Harsh Bose,BBA - Marketing,100.0,75.7,4.1,44.0,F,Fail,Fail,1
STD179787,Diya Iyer,BCA - Cyber Security,68.6,60.5,0.0,40.0,F,Fail,Fail,1
STD179798,Varun Reddy,BA - English Literature,58.2,83.1,1.0,60.0,F,Fail,Fail,1
STD179801,Rahul Patel,BTech - CSE,74.9,77.0,2.3,41.0,F,Fail,Fail,1
STD179802,Rohan Iyer,BA - Psychology,78.3,62.2,4.4,42.0,F,Fail,Fail,1
STD179805,Amrita Sharma,BBA - Human Resource,56.7,100.0,2.0,85.0,F,Fail,Fail,1
STD179808,Vivaan Rao,BCA - Data Science,85.1,63.9,1.8,44.0,F,Fail,Fail,1
STD179824,Harsh Singh,BA - English Literature,59.5,88.2,2.5,68.0,F,Fail,Fail,1
STD179825,Sanjay Verma,BTech - Mechanical,79.1,79.1,1.9,46.0,F,Fail,Fail,1
STD179834,Priya Das,BTech - Civil,82.0,87.9,3.2,41.0,F,Fail,Fail,1
STD179835,Varun Patel,BTech - IT,43.6,67.3,1.8,71.0,F,Fail,Fail,1
STD179848,Jahnavi Naidu,BA - English Literature,60.2,92.5,0.0,55.0,F,Fail,Fail,1
STD179859,Arjun Nair,BSc - Biology,77.9,87.9,2.0,40.0,F,Fail,Fail,1
STD179865,Sahil Gupta,BSc - Biology,67.9,54.3,0.6,52.0,F,Fail,Fail,1
STD179869,Sana Naidu,BSc - Biology,68.8,91.5,1.9,42.0,F,Fail,Fail,1
STD179876,Karthik Mishra,BTech - Civil,73.7,72.4,0.7,43.0,F,Fail,Fail,1
STD179886,Shreya Chopra,BSc - Biology,71.7,48.3,3.0,47.0,F,Fail,Fail,1
STD179893,Sanjay Jain,BBA - Finance,66.4,77.0,1.9,53.0,F,Fail,Fail,1
STD179896,Kiran Gupta,BA - Economics,79.4,68.5,0.6,43.0,F,Fail,Fail,1
STD179906,Jahnavi Mishra,BSc - Computer Science,52.6,50.5,2.7,95.0,F,Fail,Fail,1
STD179918,Aditya Bose,BTech - ECE,53.1,76.5,1.4,65.0,F,Fail,Fail,1
STD179925,Amrita Mishra,BTech - CSE,67.5,63.5,1.2,49.0,F,Fail,Fail,1
STD179928,Sanjay Verma,BTech - ECE,73.6,82.4,1.1,51.0,F,Fail,Fail,1
STD179938,Isha Khan,BTech - ECE,56.3,69.0,2.7,75.0,F,Fail,Fail,1
STD179941,Ritika Chopra,BCA - Software Engineering,59.6,66.7,0.0,98.0,F,Fail,Fail,1
STD179956,Amrita Gupta,BBA - Finance,74.8,74.7,2.2,49.0,F,Fail,Fail,1
STD179959,Diya Rathod,BSc - Physics,72.0,46.2,4.5,40.0,F,Fail,Fail,1
STD179965,Isha Shetty,BSc - Biology,58.5,89.9,0.4,44.0,F,Fail,Fail,1
STD179972,Ritika Bose,BSc - Biology,81.3,33.8,2.9,40.0,F,Fail,Fail,1
STD179974,Shreya Sharma,BSc - Physics,57.1,78.6,1.2,62.0,F,Fail,Fail,1
STD179975,Priya Singh,BCA - Data Science,50.3,81.9,2.2,90.0,F,Fail,Fail,1
STD179988,Sanjay Rathod,BA - English Literature,69.6,81.9,4.7,49.0,F,Fail,Fail,1
STD179996,Aarav Yadav,BTech - ECE,68.6,56.3,0.6,53.0,F,Fail,Fail,1
STD179998,Sana Sharma,BTech - CSE,53.4,67.4,2.8,81.0,F,Fail,Fail,1
STD180019,Yash Naidu,BSc - Computer Science,70.9,61.3,3.8,51.0,F,Fail,Fail,1
STD180034,Harsh Rao,BSc - Biology,49.2,55.2,0.0,82.0,F,Fail,Fail,1
STD180038,Kiran Rathod,BTech - Civil,47.5,73.0,3.6,98.0,F,Fail,Fail,1
STD180042,Ritika Nair,BCA - Data Science,54.1,80.9,2.9,98.0,F,Fail,Fail,1
STD180059,Aditya Rao,BTech - EEE,75.6,85.2,3.5,46.0,F,Fail,Fail,1
STD180063,Karthik Patel,BA - Psychology,57.7,81.2,3.8,58.0,F,Fail,Fail,1
STD180067,Rahul Reddy,BTech - Mechanical,73.6,79.2,1.3,47.0,F,Fail,Fail,1
STD180128,Jahnavi Singh,BTech - Civil,57.4,70.5,2.3,68.0,F,Fail,Fail,1
STD180168,Diya Chopra,BA - English Literature,57.0,88.5,1.3,89.0,F,Fail,Fail,1
STD180181,Sneha Shetty,BTech - EEE,58.3,82.7,1.8,80.0,F,Fail,Fail,1
STD180184,Jahnavi Mishra,BCA - Data Science,83.9,68.7,4.9,41.0,F,Fail,Fail,1
STD180188,Vikram Reddy,BTech - ECE,91.2,69.5,1.9,40.0,F,Fail,Fail,1
STD180198,Vikram Rathod,BCA - Software Engineering,77.9,92.7,0.4,44.0,F,Fail,Fail,1
STD180200,Sneha Rao,BTech - EEE,71.7,75.9,1.6,45.0,F,Fail,Fail,1
STD180202,Diya Yadav,BA - English Literature,56.8,69.3,2.5,94.0,F,Fail,Fail,1
STD180231,Vikram Nair,BSc - Computer Science,100.0,63.5,5.1,40.0,F,Fail,Fail,1
